image,name,author,original_category,new_category,fiction_nonfiction,isbn,img_paths,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8411/9781841197661.jpg,A Brief History of the Crusades,Geoffrey Hindley,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000206.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241953846.jpg,The Case of the Pope,Geoffrey Robertson,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000293.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8007/9780800784126.jpg,Return from Tomorrow,George C Ritchie,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000946.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9351/9781935169222.jpg,The Demonologist,Gerald Brittle,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000377.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0611/9780061122439.jpg,Addiction And Grace,Gerald G. May,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000962.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1951/9780195170245.jpg,Egyptian Mythology,Geraldine Pinch,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000760.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2325/9780232527254.jpg,God of Surprises,Gerard W. Hughes,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000854.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3103/9780310342304.jpg,The Emotionally Healthy Woman,Geri Scazzero,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000559.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9480/9780948006708.jpg,Introduction to Buddhism,Geshe Kelsang Gyatso,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000339.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141197319.jpg,The Complete Dead Sea Scrolls in English (7th Edition),Geza Vermes,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000528.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4335/9781433538889.jpg,Treasuring Christ When Your Hands Are Full,Gloria Furman,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000882.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3105/9780310517825.jpg,How to Read the Bible for All Its Worth,Gordon D. Fee,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000166.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3105/9780310518082.jpg,How to Read the Bible Book by Book,Gordon D. Fee,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000801.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140455298.jpg,The Tibetan Book of the Dead,Graham Coleman,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000360.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099474159.jpg,Supernatural,Graham Hancock,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000533.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7606/9781760632601.jpg,God is Good for You,Greg Sheridan,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000163.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3102/9780310282921.jpg,Tactics,Gregory Koukl,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000457.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7369/9780736913942.jpg,101 Questions to Ask Before You Get Engaged,H. Norman Wright,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000536.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241340660.jpg,The Things You Can See Only When You Slow Down,Haemin Sunim,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000021.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143130772.jpg,The Things You Can See Only When You Slow Down,Haemin Sunim,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000974.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8423/9780842314299.jpg,Hinds' Feet on High Places,Hannah Hurnard,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000370.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409181453.jpg,Wicca,Harmony Nice,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000124.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330490559.jpg,When Bad Things Happen to Good People,Harold Kushner,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000337.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5997/9781599793511.jpg,Compelled By Love,Heidi Baker,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000787.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9764/9780976420033.jpg,Course in Miracles,Helen Schucman,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000519.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9764/9780976420057.jpg,Course in Miracles,Helen Schucman,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000798.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8617/9780861719068.jpg,Mindfulness in Plain English,Henepola Gunaratana,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000101.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3454/9780345463357.jpg,The Way of the Heart,Henri J M Nouwen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000603.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2325/9780232520781.jpg,The Return of the Prodigal Son,Henri J. M. Nouwen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000319.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8245/9780824519865.jpg,Life of the Beloved,Henri J. M. Nouwen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000564.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8245/9780824512590.jpg,In the Name of Jesus,Henri J. M. Nouwen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000683.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2810/9780281064212.jpg,Spiritual Formation,Henri J. M. Nouwen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000960.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2325/9780232530773.jpg,The Wounded Healer,Henri J. M. Nouwen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000963.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3854/9780385473071.jpg,Return Of The Prodigal Son,Henri Nouwen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000158.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3851/9780385148030.jpg,Wounded Healer Pbk,Henri Nouwen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000200.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3854/9780385483483.jpg,The Inner Voice Of Love,Henri Nouwen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000276.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3852/9780385236829.jpg,Reaching Out,Henri Nouwen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000737.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2810/9780281071449.jpg,Discernment,Henri Nouwen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000781.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2810/9780281064229.jpg,Spiritual Direction,Henri Nouwen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000970.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8054/9780805447538.jpg,Experiencing God,Henry T. Blackaby,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000967.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6037/9781603741019.jpg,A More Excellent Way,Henry W. Wright,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000824.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5173/9781517391645.jpg,Corpus Hermeticum,Hermes Trismegistus,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000813.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6038/9781603866149.jpg,The Emerald Tablet of Hermes,Hermes Trismegistus,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000817.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7225/9780722539552.jpg,The Dalai Lama's Book of Wisdom,His Holiness the Dalai Lama,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000270.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0616/9780061660184.jpg,The World's Religions,Huston Smith,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000581.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3406/9780340612576.jpg,The Impact of God,Iain Matthew,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000906.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8308/9780830846191.jpg,The Road Back to You,Ian Morgan Cron,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000192.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8308/9780830846207.jpg,The Road Back to You Study Guide,Ian Morgan Cron,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000507.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8987/9780898709360.jpg,Catholic Bible RSV,Ignatius Press,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000807.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8516/9781851685554.jpg,The Ethnic Cleansing of Palestine,Ilan Pappe,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000389.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6848/9780684869131.jpg,The Bible Unearthed,Israel Finkelstein,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000497.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7814/9780781430555.jpg,The Picture Bible,Iva Hoth,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000835.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9943/9780994362988.jpg,The People vs Muhammad - Psychological Analysis,J K Sheindlin,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000438.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5773/9781577314714.jpg,Pathways to Bliss,J. Campbell,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000748.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140446814.jpg,The Mahabharata,J. D. Smith,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000809.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3408/9780340863541.jpg,Knowing God,J. I. Packer,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000089.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8460/9781846042133.jpg,Freedom from the Known,J. Krishnamurti,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000325.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0606/9780060648343.jpg,The Awakening of Intelligence,J. Krishnamurti,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000913.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4347/9781434704696.jpg,Cold- Case Christianity,J. Warner Wallace,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000883.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6086/9781608680146.jpg,The Bhagavad Gita,Jack Hawley,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000707.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553382334.jpg,The Wise Heart,Jack Kornfield,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000313.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7126/9780712657808.jpg,A Path With Heart,Jack Kornfield,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000356.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4627/9781462751228.jpg,"Gay Girl, Good God",Jackie Hill Perry,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000721.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8927/9780892747566.jpg,Supernatural Childbirth,Jackie Mize,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000194.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5779/9781577947677.jpg,Prayers And Promises For Supernatural Childbirth,Jackie Mize,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000763.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340908808.jpg,Chasing the Dragon,Jackie Pullinger,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000486.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8189/9780818909061.jpg,Searching for and Maintaining Peace,Jacques Philippe,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000886.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1995/9780199552313.jpg,"The Masnavi, Book One",Jalal Al-Din Rumi,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000986.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4864/9780486452838.jpg,As a Man Thinketh,James Allen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000251.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8751/9780875160009.jpg,As a Man Thinketh,James Allen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000445.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6403/9781640320130.jpg,As a Man Thinketh,James Allen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000609.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473605800.jpg,A Gift from Bob,James Bowen,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000907.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340996027.jpg,The Good and Beautiful God,James Bryan Smith,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000209.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340996041.jpg,The Good and Beautiful Life,James Bryan Smith,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000577.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340996065.jpg,The Good and Beautiful Community,James Bryan Smith,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000927.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5874/9781587433801.jpg,You Are What You Love,James K. A. Smith,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000264.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8010/9780801035777.jpg,Desiring the Kingdom,James K. A. Smith,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000446.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8028/9780802867612.jpg,How Not to be Secular,James K. A. Smith,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000532.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0614/9780061432699.jpg,The Jesuit Guide to (almost) Everything,James Martin,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000452.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0606/9780060628666.jpg,Stages of Faith,James W. Fowler,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000983.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8447/9781844744206.jpg,The Universe Next Door,James W. Sire,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000926.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0625/9780062507563.jpg,The 13 Original Clan Mothers,Jamie Sams,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000653.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718184865.jpg,The Ladybird Book of Boxing Day,Jason Hazeley,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000921.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8091/9780809145874.jpg,Becoming Human,Jean Vanier,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000884.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9402/9780940232006.jpg,Experiencing the Depths of Jesus Christ,Jeanne Marie Guyon,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000865.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9886/9781988648033.jpg,Grounded Spirituality,Jeff Brown,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000940.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4002/9781400205394.jpg,Jesus > Religion,Jefferson Bethke,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000643.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4335/9781433541766.jpg,Women of the Word,Jen Wilkin,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000219.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4335/9781433549830.jpg,None Like Him,Jen Wilkin,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000357.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5217/9780521755511.jpg,The Elements of New Testament Greek,Jeremy Duff,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000639.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3102/9780310258957.jpg,A Grace Disguised,Jerry L. Sittser,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000465.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7615/9780761506164.jpg,7 Strategies For Wealth And Happiness,Jim Rohn,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000489.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9333/9781933346335.jpg,The Gift of Years,Joan Chittister,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000607.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5785/9781578562589.jpg,Having a Mary Heart in a Martha World,Joanna Weaver,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000726.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552172882.jpg,Black Flags,Joby Warrick,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000541.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2410/9780241003916.jpg,A History of the Bible,John Barton,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000190.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8010/9780801015267.jpg,Imagine Heaven,John Burke,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000762.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7459/9780745953717.jpg,God's Undertaker,John C. Lennox,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000290.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7459/9780745955490.jpg,God and Stephen Hawking,John C. Lennox,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000428.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7459/9780745953229.jpg,Gunning for God,John C. Lennox,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000658.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3104/9780310492177.jpg,Seven Days That Divide the World,John C. Lennox,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000868.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7852/9780785289357.jpg,21 Irrefutable Laws of Leadership,John C. Maxwell,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000066.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7852/9780785288572.jpg,Failing Forward,John C. Maxwell,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000327.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5999/9781599953670.jpg,The 15 Invaluable Laws of Growth,John C. Maxwell,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000332.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7852/9780785281115.jpg,Developing the Leaders Around You,John C. Maxwell,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000985.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5997/9781599792460.jpg,Prayers That Rout Demons,John Eckhardt,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000811.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4002/9781400200382.jpg,Captivating Revised and Updated,John Eldredge,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000112.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4002/9781400200399.jpg,Wild at Heart Revised and Updated,John Eldredge,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000123.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4002/9781400280278.jpg,Fathered by God,John Eldredge,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000875.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3855/9780385522274.jpg,To Bless the Space Between Us,John O'Donohue,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000151.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0609/9780060929435.jpg,Anam Cara,John O'Donohue,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000638.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3102/9780310275978.jpg,Soul Keeping,John Ortberg,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000598.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6014/9781601423108.jpg,Desiring God,John Piper,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000252.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0062/9780006281054.jpg,Why Am I Afraid to Tell You Who I Am?,John Powell,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000393.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8447/9781844741557.jpg,The Cross of Christ,John R. W. Stott,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000681.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8007/9780800798505.jpg,Armed and Dangerous,John Ramirez,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000773.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140455502.jpg,The Egyptian Book of the Dead,John Romer,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000572.jpg,,,,,,,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9264/9781926428772.jpg,Depends What You Mean by Extremist,John Safran,Religion,07 Religion,Nonfiction,9.78E+12,dataset/Religion/0000839.jpg,,,,,,,
