image,category
dataset/Reference/0000687.jpg,10 Language & Reference
dataset/Reference/0000699.jpg,10 Language & Reference
dataset/Reference/0000502.jpg,10 Language & Reference
dataset/Reference/0000074.jpg,10 Language & Reference
dataset/Reference/0000154.jpg,10 Language & Reference
dataset/Reference/0000375.jpg,10 Language & Reference
dataset/Reference/0000417.jpg,10 Language & Reference
dataset/Reference/0000729.jpg,10 Language & Reference
dataset/Reference/0000587.jpg,10 Language & Reference
dataset/Reference/0000260.jpg,10 Language & Reference
dataset/Reference/0000398.jpg,10 Language & Reference
dataset/Reference/0000802.jpg,10 Language & Reference
dataset/Reference/0000564.jpg,10 Language & Reference
dataset/Reference/0000051.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000139.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000087.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000125.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000232.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000661.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000786.jpg,10 Language & Reference
dataset/Reference/0000521.jpg,10 Language & Reference
dataset/Reference/0000103.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000977.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000904.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000908.jpg,10 Language & Reference
dataset/Reference/0000495.jpg,10 Language & Reference
dataset/Reference/0000625.jpg,10 Language & Reference
dataset/Reference/0000711.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000045.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000149.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000272.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000317.jpg,10 Language & Reference
dataset/Reference/0000965.jpg,10 Language & Reference
dataset/Reference/0000632.jpg,10 Language & Reference
dataset/Reference/0000983.jpg,10 Language & Reference
dataset/Reference/0000763.jpg,10 Language & Reference
dataset/Reference/0000951.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000553.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000551.jpg,10 Language & Reference
dataset/Reference/0000003.jpg,10 Language & Reference
dataset/Reference/0000001.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000859.jpg,10 Language & Reference
dataset/Reference/0000822.jpg,10 Language & Reference
dataset/Reference/0000062.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000739.jpg,10 Language & Reference
dataset/Reference/0000381.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000005.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000154.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000269.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000706.jpg,10 Language & Reference
dataset/Reference/0000425.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000902.jpg,10 Language & Reference
dataset/Reference/0000533.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000138.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000696.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000804.jpg,10 Language & Reference
dataset/Reference/0000783.jpg,10 Language & Reference
dataset/Reference/0000678.jpg,10 Language & Reference
dataset/Reference/0000474.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000188.jpg,10 Language & Reference
dataset/Reference/0000751.jpg,10 Language & Reference
dataset/Reference/0000893.jpg,10 Language & Reference
dataset/Reference/0000776.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000280.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000411.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000476.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000832.jpg,10 Language & Reference
dataset/Reference/0000853.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000338.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000171.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000714.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000933.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000475.jpg,10 Language & Reference
dataset/Reference/0000888.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000537.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000820.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000576.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000010.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000558.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000320.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000546.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000802.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000966.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000676.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000574.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000452.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000512.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000529.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000239.jpg,10 Language & Reference
dataset/Reference/0000628.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000861.jpg,10 Language & Reference
dataset/Reference/0000366.jpg,10 Language & Reference
dataset/Reference/0000232.jpg,10 Language & Reference
dataset/Reference/0000851.jpg,10 Language & Reference
dataset/Reference/0000812.jpg,10 Language & Reference
dataset/Reference/0000790.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000169.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000393.jpg,10 Language & Reference
dataset/Reference/0000576.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000427.jpg,10 Language & Reference
dataset/Reference/0000431.jpg,10 Language & Reference
dataset/Reference/0000493.jpg,10 Language & Reference
dataset/Reference/0000135.jpg,10 Language & Reference
dataset/Reference/0000795.jpg,10 Language & Reference
dataset/Reference/0000551.jpg,10 Language & Reference
dataset/Reference/0000808.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000429.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000389.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000742.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000934.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000072.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000255.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000276.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000469.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000505.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000759.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000790.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000471.jpg,10 Language & Reference
dataset/Reference/0000939.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000814.jpg,10 Language & Reference
dataset/Reference/0000736.jpg,10 Language & Reference
dataset/Reference/0000499.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000029.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000150.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000622.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000686.jpg,10 Language & Reference
dataset/Reference/0000792.jpg,10 Language & Reference
dataset/Reference/0000930.jpg,10 Language & Reference
dataset/Reference/0000962.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000020.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000050.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000086.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000102.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000177.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000247.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000327.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000479.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000912.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000922.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000009.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000351.jpg,10 Language & Reference
dataset/Reference/0000297.jpg,10 Language & Reference
dataset/Reference/0000601.jpg,10 Language & Reference
dataset/Reference/0000569.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000538.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000146.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000954.jpg,10 Language & Reference
dataset/Reference/0000898.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000758.jpg,10 Language & Reference
dataset/Reference/0000685.jpg,10 Language & Reference
dataset/Reference/0000887.jpg,10 Language & Reference
dataset/Reference/0000905.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000736.jpg,10 Language & Reference
dataset/Reference/0000734.jpg,10 Language & Reference
dataset/Reference/0000861.jpg,10 Language & Reference
dataset/Reference/0000959.jpg,10 Language & Reference
dataset/Reference/0000063.jpg,10 Language & Reference
dataset/Reference/0000084.jpg,10 Language & Reference
dataset/Reference/0000313.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000067.jpg,10 Language & Reference
dataset/Reference/0000830.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000493.jpg,10 Language & Reference
dataset/Reference/0000929.jpg,10 Language & Reference
dataset/Reference/0000668.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000312.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000354.jpg,10 Language & Reference
dataset/Reference/0000773.jpg,10 Language & Reference
dataset/Reference/0000918.jpg,10 Language & Reference
dataset/Reference/0000164.jpg,10 Language & Reference
dataset/Reference/0000286.jpg,10 Language & Reference
dataset/Reference/0000744.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000909.jpg,10 Language & Reference
dataset/Reference/0000666.jpg,10 Language & Reference
dataset/Reference/0000620.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000602.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000803.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000031.jpg,10 Language & Reference
dataset/Reference/0000607.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000450.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000795.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000227.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000598.jpg,10 Language & Reference
dataset/Reference/0000079.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000549.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000628.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000685.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000731.jpg,10 Language & Reference
dataset/Reference/0000034.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000473.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000967.jpg,10 Language & Reference
dataset/Reference/0000600.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000164.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000294.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000349.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000388.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000430.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000584.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000610.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000660.jpg,10 Language & Reference
dataset/Reference/0000505.jpg,10 Language & Reference
dataset/Reference/0000875.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000482.jpg,10 Language & Reference
dataset/Reference/0000706.jpg,10 Language & Reference
dataset/Reference/0000769.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000260.jpg,10 Language & Reference
dataset/Reference/0000554.jpg,10 Language & Reference
dataset/Reference/0000922.jpg,10 Language & Reference
dataset/Reference/0000224.jpg,10 Language & Reference
dataset/Reference/0000891.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000326.jpg,10 Language & Reference
dataset/Reference/0000549.jpg,10 Language & Reference
dataset/Reference/0000081.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000783.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000322.jpg,10 Language & Reference
dataset/Reference/0000538.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000698.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000062.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000366.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000779.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000787.jpg,10 Language & Reference
dataset/Reference/0000097.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000330.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000382.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000625.jpg,10 Language & Reference
dataset/Reference/0000704.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000315.jpg,10 Language & Reference
dataset/Reference/0000212.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000885.jpg,10 Language & Reference
dataset/Reference/0000059.jpg,10 Language & Reference
dataset/Reference/0000886.jpg,10 Language & Reference
dataset/Reference/0000914.jpg,10 Language & Reference
dataset/Reference/0000713.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000900.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000253.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000717.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000818.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000905.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000641.jpg,10 Language & Reference
dataset/Reference/0000652.jpg,10 Language & Reference
dataset/Reference/0000911.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000084.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000709.jpg,10 Language & Reference
dataset/Reference/0000087.jpg,10 Language & Reference
dataset/Reference/0000208.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000552.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000557.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000733.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000858.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000914.jpg,10 Language & Reference
dataset/Reference/0000683.jpg,10 Language & Reference
dataset/Reference/0000603.jpg,10 Language & Reference
dataset/Reference/0000800.jpg,10 Language & Reference
dataset/Reference/0000765.jpg,10 Language & Reference
dataset/Reference/0000778.jpg,10 Language & Reference
dataset/Reference/0000781.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000889.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000928.jpg,10 Language & Reference
dataset/Reference/0000433.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000774.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000813.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000175.jpg,10 Language & Reference
dataset/Reference/0000052.jpg,10 Language & Reference
dataset/Reference/0000115.jpg,10 Language & Reference
dataset/Reference/0000677.jpg,10 Language & Reference
dataset/Reference/0000733.jpg,10 Language & Reference
dataset/Reference/0000314.jpg,10 Language & Reference
dataset/Reference/0000133.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000834.jpg,10 Language & Reference
dataset/Reference/0000098.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000481.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000665.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000156.jpg,10 Language & Reference
dataset/Reference/0000010.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000619.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000819.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000969.jpg,10 Language & Reference
dataset/Reference/0000195.jpg,10 Language & Reference
dataset/Reference/0000246.jpg,10 Language & Reference
dataset/Reference/0000290.jpg,10 Language & Reference
dataset/Reference/0000895.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000823.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000844.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000892.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000785.jpg,10 Language & Reference
dataset/Reference/0000588.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000534.jpg,10 Language & Reference
dataset/Reference/0000780.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000669.jpg,10 Language & Reference
dataset/Reference/0000329.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000965.jpg,10 Language & Reference
dataset/Reference/0000986.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000004.jpg,10 Language & Reference
dataset/Reference/0000312.jpg,10 Language & Reference
dataset/Reference/0000735.jpg,10 Language & Reference
dataset/Reference/0000359.jpg,10 Language & Reference
dataset/Reference/0000912.jpg,10 Language & Reference
dataset/Reference/0000482.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000946.jpg,10 Language & Reference
dataset/Reference/0000486.jpg,10 Language & Reference
dataset/Reference/0000496.jpg,10 Language & Reference
dataset/Reference/0000519.jpg,10 Language & Reference
dataset/Reference/0000424.jpg,10 Language & Reference
dataset/Reference/0000909.jpg,10 Language & Reference
dataset/Reference/0000630.jpg,10 Language & Reference
dataset/Reference/0000358.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000575.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000971.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000118.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000528.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000633.jpg,10 Language & Reference
dataset/Reference/0000367.jpg,10 Language & Reference
dataset/Reference/0000809.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000700.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000882.jpg,10 Language & Reference
dataset/Reference/0000349.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000924.jpg,10 Language & Reference
dataset/Reference/0000931.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000712.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000159.jpg,10 Language & Reference
dataset/Reference/0000582.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000784.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000812.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000806.jpg,10 Language & Reference
dataset/Reference/0000409.jpg,10 Language & Reference
dataset/Reference/0000958.jpg,10 Language & Reference
dataset/Reference/0000379.jpg,10 Language & Reference
dataset/Reference/0000770.jpg,10 Language & Reference
dataset/Reference/0000813.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000894.jpg,10 Language & Reference
dataset/Reference/0000372.jpg,10 Language & Reference
dataset/Reference/0000714.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000332.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000654.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000250.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000142.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000851.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000052.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000984.jpg,10 Language & Reference
dataset/Reference/0000592.jpg,10 Language & Reference
dataset/Reference/0000251.jpg,10 Language & Reference
dataset/Reference/0000803.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000277.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000361.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000390.jpg,10 Language & Reference
dataset/Reference/0000823.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000854.jpg,10 Language & Reference
dataset/Reference/0000209.jpg,10 Language & Reference
dataset/Reference/0000053.jpg,10 Language & Reference
dataset/Reference/0000234.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000355.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000185.jpg,10 Language & Reference
dataset/Reference/0000786.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000931.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000945.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000798.jpg,10 Language & Reference
dataset/Reference/0000756.jpg,10 Language & Reference
dataset/Reference/0000374.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000746.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000094.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000030.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000873.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000410.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000579.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000419.jpg,10 Language & Reference
dataset/Reference/0000622.jpg,10 Language & Reference
dataset/Reference/0000355.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000016.jpg,10 Language & Reference
dataset/Reference/0000226.jpg,10 Language & Reference
dataset/Reference/0000497.jpg,10 Language & Reference
dataset/Reference/0000774.jpg,10 Language & Reference
dataset/Reference/0000816.jpg,10 Language & Reference
dataset/Reference/0000276.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000053.jpg,10 Language & Reference
dataset/Reference/0000787.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000491.jpg,10 Language & Reference
dataset/Reference/0000229.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000224.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000866.jpg,10 Language & Reference
dataset/Reference/0000387.jpg,10 Language & Reference
dataset/Reference/0000593.jpg,10 Language & Reference
dataset/Reference/0000566.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000690.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000115.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000533.jpg,10 Language & Reference
dataset/Reference/0000832.jpg,10 Language & Reference
dataset/Reference/0000591.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000047.jpg,10 Language & Reference
dataset/Reference/0000412.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000870.jpg,10 Language & Reference
dataset/Reference/0000963.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000663.jpg,10 Language & Reference
dataset/Reference/0000437.jpg,10 Language & Reference
dataset/Reference/0000686.jpg,10 Language & Reference
dataset/Reference/0000218.jpg,10 Language & Reference
dataset/Reference/0000539.jpg,10 Language & Reference
dataset/Reference/0000716.jpg,10 Language & Reference
dataset/Reference/0000748.jpg,10 Language & Reference
dataset/Reference/0000527.jpg,10 Language & Reference
dataset/Reference/0000837.jpg,10 Language & Reference
dataset/Reference/0000656.jpg,10 Language & Reference
dataset/Reference/0000681.jpg,10 Language & Reference
dataset/Reference/0000727.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000204.jpg,10 Language & Reference
dataset/Reference/0000737.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000822.jpg,10 Language & Reference
dataset/Reference/0000503.jpg,10 Language & Reference
dataset/Reference/0000466.jpg,10 Language & Reference
dataset/Reference/0000771.jpg,10 Language & Reference
dataset/Reference/0000940.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000595.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000944.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000972.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000075.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000675.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000825.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000877.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000727.jpg,10 Language & Reference
dataset/Reference/0000775.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000017.jpg,10 Language & Reference
dataset/Reference/0000265.jpg,10 Language & Reference
dataset/Reference/0000459.jpg,10 Language & Reference
dataset/Reference/0000552.jpg,10 Language & Reference
dataset/Reference/0000883.jpg,10 Language & Reference
dataset/Reference/0000701.jpg,10 Language & Reference
dataset/Reference/0000219.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000301.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000308.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000687.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000738.jpg,10 Language & Reference
dataset/Reference/0000726.jpg,10 Language & Reference
dataset/Reference/0000594.jpg,10 Language & Reference
dataset/Reference/0000512.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000246.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000244.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000275.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000627.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000697.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000721.jpg,10 Language & Reference
dataset/Reference/0000747.jpg,10 Language & Reference
dataset/Reference/0000560.jpg,10 Language & Reference
dataset/Reference/0000522.jpg,10 Language & Reference
dataset/Reference/0000635.jpg,10 Language & Reference
dataset/Reference/0000315.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000057.jpg,10 Language & Reference
dataset/Reference/0000337.jpg,10 Language & Reference
dataset/Reference/0000852.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000302.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000007.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000344.jpg,10 Language & Reference
dataset/Reference/0000516.jpg,10 Language & Reference
dataset/Reference/0000038.jpg,10 Language & Reference
dataset/Reference/0000768.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000353.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000635.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000554.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000749.jpg,10 Language & Reference
dataset/Reference/0000864.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000273.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000748.jpg,10 Language & Reference
dataset/Reference/0000956.jpg,10 Language & Reference
dataset/Reference/0000331.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000850.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000780.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000359.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000913.jpg,10 Language & Reference
dataset/Reference/0000041.jpg,10 Language & Reference
dataset/Reference/0000210.jpg,10 Language & Reference
dataset/Reference/0000306.jpg,10 Language & Reference
dataset/Reference/0000460.jpg,10 Language & Reference
dataset/Reference/0000721.jpg,10 Language & Reference
dataset/Reference/0000536.jpg,10 Language & Reference
dataset/Reference/0000913.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000792.jpg,10 Language & Reference
dataset/Reference/0000957.jpg,10 Language & Reference
dataset/Reference/0000709.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000257.jpg,10 Language & Reference
dataset/Reference/0000352.jpg,10 Language & Reference
dataset/Reference/0000715.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000788.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000875.jpg,10 Language & Reference
dataset/Reference/0000439.jpg,10 Language & Reference
dataset/Dictionaries-Languages/0000192.jpg,10 Language & Reference
dataset/Reference/0000915.jpg,10 Language & Reference
dataset/Reference/0000923.jpg,10 Language & Reference
dataset/Reference/0000643.jpg,10 Language & Reference
dataset/Reference/0000824.jpg,10 Language & Reference
dataset/Reference/0000794.jpg,10 Language & Reference
dataset/Reference/0000728.jpg,10 Language & Reference
dataset/Reference/0000874.jpg,10 Language & Reference
